CS_PropertyID,rev_psf,Rent,leasing_rate,size,City_Market_Rent,stories,age,renovated,class,green_rating,LEED,amenities,Utility_Costs,class_a,class_b
717101,7.52505,19.5,38.59,46825,18.54,5,95,1,B,0,0,0,-1.278908542,0,1
718105,19.15095,19.5,98.21,204848,18.48,11,49,1,A,0,0,1,-1.278908542,1,0
716932,19.75,19.75,100,106324,19.04,11,52,1,B,0,0,1,-1.278908542,0,1
716881,15.53858,19.85,78.28,17645,19.06,4,113,1,C,0,0,0,-1.278908542,0,0
716966,16.907625,19.95,84.75,59000,18.82,4,131,1,B,0,0,1,-1.278908542,0,1
716922,19.314493,21.01,91.93,67869,18.56,9,97,1,B,0,0,0,-1.278908542,0,1
717070,19.497877,21.49,90.73,128702,18.95,10,81,1,B,0,0,0,-1.278908542,0,1
717090,18.9772,22,86.26,49060,18.67,6,25,0,B,0,0,1,-1.278908542,0,1
717149,23.709285,23.85,99.41,429499,18.81,17,30,0,A,0,0,1,-1.278908542,1,0
716984,9.2496,24,38.54,219595,18.74,14,58,1,B,0,0,1,-1.278908542,0,1
717056,23.9088,24,99.62,74110,18.61,6,94,1,C,0,0,1,-1.278908542,0,0
717099,22.7256,24,94.69,283000,18.54,16,17,0,A,0,0,0,-1.278908542,1,0
723611,14.4912,24,60.38,256454,18.68,7,60,0,B,0,0,0,-1.278908542,0,1
717108,23.753049,24.27,97.87,451058,18.36,29,36,0,A,0,0,0,-1.278908542,1,0
716885,25.0938,27,92.94,328346,18.26,19,20,0,A,0,0,1,-1.278908542,1,0
5329242,19.9614,20.4,97.85,143200,22.49,18,18,0,B,1,0,0,3.892710136,0,1
1359283,17.205122,19.69,87.38,169918,22.45,18,24,0,B,0,0,0,3.890291816,0,1
1375347,18.598956,22.43,82.92,26937,22.09,2,107,0,C,0,0,0,3.890291816,0,0
5634370,27.26814,28.36,96.15,199362,22.35,22,46,1,B,0,0,0,3.890291816,0,1
1376211,33.676956,34.74,96.94,160000,22.73,21,28,0,B,0,0,0,3.890291816,0,1
408425,17.32637,20.42,84.85,260023,14.59,10,21,0,A,1,0,1,-0.237235312,1,0
10098,0,10.5,0,6446,14.79,2,23,0,C,0,0,0,-0.240760722,0,0
428578,0,12,0,10146,14.44,2,23,0,B,0,0,0,-0.240760722,0,1
793780,9.6928,16,60.58,10146,14.4,2,24,0,B,0,0,0,-0.240760722,0,1
408374,18.6319,21.5,86.66,212805,14.43,10,21,0,A,0,0,1,-0.240760722,1,0
409856,16.964936,20.42,83.08,163584,19.93,16,22,0,A,1,0,1,-0.237235312,1,0
409447,13.4764,14,96.26,73384,20.27,9,36,0,B,0,0,0,-0.240760722,0,1
409451,15.2656,16,95.41,47732,20.12,5,42,0,B,0,0,0,-0.240760722,0,1
409418,17,17,100,68020,20.18,8,34,0,B,0,0,0,-0.240760722,0,1
41771,15.79,20,78.95,80966,20.18,7,20,1,B,0,0,1,-0.240760722,0,1
409774,12.358,20,61.79,101182,20.24,7,27,1,B,0,0,0,-0.240760722,0,1
409929,19.23925,20.5,93.85,112205,20.15,13,24,0,A,0,0,1,-0.240760722,1,0
409852,18.147677,22.79,79.63,367251,20.15,11,21,0,A,0,0,1,-0.240760722,1,0
420807,17.13456,24.45,70.08,47322,20.28,4,8,0,B,0,0,0,-0.240760722,0,1
409567,22.51872,25.2,89.36,233543,20.06,12,24,0,A,0,0,0,-0.240760722,1,0
239770,20.63,20.63,100,136926,20.36,6,26,0,B,1,0,0,-0.237235312,0,1
240491,0,17.5,0,47238,20.16,2,28,0,B,0,0,0,-0.240760722,0,1
363499,20.22,20.22,100,470000,20.45,9,8,0,A,0,0,1,-0.240760722,1,0
1326604,2.98,2.98,100,259317,19.84,21,29,1,B,0,0,0,3.890291816,0,1
5737391,15,15,100,153966,19.28,25,37,0,A,0,0,0,3.890291816,1,0
5521767,15.622296,15.92,98.13,325000,19.91,31,14,0,A,0,0,0,3.890291816,1,0
5768846,0,17.4,0,6452,19.52,5,31,0,C,0,0,0,3.890291816,0,0
1395373,19.17858,19.61,97.8,201241,19.8,24,18,0,A,0,0,0,3.890291816,1,0
1380540,19.51488,19.8,98.56,186138,19.58,25,13,0,A,0,0,0,3.890291816,1,0
521942,20.336496,20.76,97.96,186945,20.65,4,7,0,A,1,0,0,-1.051909091,1,0
401448,16.5224,19,86.96,51523,20.1,2,22,0,B,0,0,0,-1.054217715,0,1
392871,18.270029,19.43,94.03,60085,20.36,4,8,0,A,0,0,1,-1.054217715,1,0
401955,11.969936,20.24,59.14,134691,20.71,4,22,0,B,0,0,1,-1.054217715,0,1
399365,21.53475,22.5,95.71,111608,20.56,4,10,0,A,0,0,0,-1.054217715,1,0
402279,20.1465,22.5,89.54,60086,20.8,4,8,0,A,0,0,0,-1.054217715,1,0
510767,19.44588,20.82,93.4,1040829,16.61,42,18,0,A,1,1,1,-1.518336928,1,0
496712,6.59488,11.84,55.7,226768,16.57,20,45,1,B,0,0,1,-1.516262271,0,1
497706,0,12,0,18587,16.67,3,87,0,B,0,0,0,-1.516262271,0,1
5894683,0,12,0,48000,16.6,3,50,0,A,0,0,0,-1.516262271,1,0
497697,11.46568,12.55,91.36,52000,16.4,3,41,0,B,0,0,1,-1.516262271,0,1
496692,12.0771,13.5,89.46,337088,16.48,21,24,1,A,0,0,1,-1.516262271,1,0
496734,7.35885,13.5,54.51,60000,16.12,3,41,1,B,0,0,1,-1.516262271,0,1
497721,10.643976,13.72,77.58,165000,16.47,15,111,1,C,0,0,1,-1.516262271,0,0
497709,3.8738,14,27.67,193485,16.75,6,131,1,B,0,0,0,-1.516262271,0,1
496694,8.6101,14.5,59.38,285211,16.24,22,36,0,B,0,0,1,-1.516262271,0,1
82711,14.452263,14.91,96.93,266312,16.76,21,94,1,A,0,0,0,-1.516262271,1,0
42139,14.23125,16.5,86.25,211208,16.2,20,42,1,B,0,0,1,-1.516262271,0,1
496713,14.775384,17.04,86.71,441000,16.51,31,38,1,B,0,0,1,-1.516262271,0,1
497698,14.35616,17.68,81.2,104000,16.64,11,116,1,B,0,0,0,-1.516262271,0,1
113185,6.5448,18,36.36,27500,16.94,2,29,1,B,0,0,0,-1.516262271,0,1
496691,14.3514,18,79.73,493984,16.22,22,31,0,A,0,0,1,-1.516262271,1,0
496667,5.98845,18.5,32.37,375216,16.8,25,21,0,A,0,0,1,-1.516262271,1,0
496683,18.2134,19,95.86,658000,16.44,36,32,1,A,0,0,1,-1.516262271,1,0
497615,17.064,20,85.32,434136,16.53,12,22,0,A,0,0,1,-1.516262271,1,0
496690,18.103145,20.05,90.29,423634,16.64,21,36,1,A,0,0,1,-1.516262271,1,0
508174,18.578508,20.28,91.61,750000,16.35,30,25,0,A,0,0,1,-1.516262271,1,0
496695,20.109135,20.53,97.95,248651,16.39,12,21,0,A,0,0,1,-1.516262271,1,0
496728,22,22,100,401625,16.53,15,21,0,A,0,0,1,-1.516262271,1,0
497730,0,23,0,130000,16.46,6,32,0,B,0,0,1,-1.516262271,0,1
416455,19.066832,20.87,91.36,195991,24.66,9,8,0,A,1,0,0,-0.237235312,1,0
409429,20,20,100,72938,25.02,10,33,1,B,0,0,1,-0.240760722,0,1
409385,17.7933,21,84.73,95496,24.64,8,40,0,B,0,0,0,-0.240760722,0,1
409901,22.3062,23.5,94.92,39324,24.54,2,23,0,B,0,0,0,-0.240760722,0,1
409628,22.83155,24.5,93.19,161843,24.91,13,27,0,B,0,0,1,-0.240760722,0,1
409642,22.5375,25,90.15,96543,24.67,9,26,0,B,0,0,1,-0.240760722,0,1
41763,23.61945,26.5,89.13,96717,24.75,9,27,1,A,0,0,1,-0.240760722,1,0
409723,20.898,27,77.4,75718,24.7,9,26,1,A,0,0,1,-0.240760722,1,0
409714,25.614788,27.62,92.74,302747,24.43,19,23,1,A,0,0,1,-0.240760722,1,0
409722,29.004,30,96.68,286426,24.73,20,24,0,A,0,0,1,-0.240760722,1,0
470568,17.136216,20.88,82.07,98000,27,6,101,1,B,1,1,1,-1.338583252,0,1
470780,3,6,50,80000,27.07,4,77,1,B,0,0,0,-1.334763896,0,1
533888,12.858,15,85.72,37300,26.86,5,100,1,B,0,0,0,-1.334763896,0,1
470552,16.10042,17.15,93.88,160000,27.13,5,97,1,B,0,0,0,-1.334763896,0,1
470734,13.125,17.5,75,80000,27.08,19,11,0,B,0,0,0,-1.334763896,0,1
470802,18.34668,18.45,99.44,94889,27.14,3,16,1,B,0,0,0,-1.334763896,0,1
470510,18.89,20,94.45,27790,26.82,2,35,1,B,0,0,1,-1.334763896,0,1
470556,18.0075,21,85.75,98699,27.05,10,98,1,B,0,0,0,-1.334763896,0,1
470569,14.6448,21.6,67.8,39940,27.2,8,89,1,B,0,0,0,-1.334763896,0,1
470550,20.8538,22,94.79,115400,27.14,10,79,1,B,0,0,0,-1.334763896,0,1
470585,22.521895,23.65,95.23,178269,26.87,13,23,0,B,0,0,0,-1.334763896,0,1
470535,19.78092,23.89,82.8,124136,26.73,14,78,1,B,0,0,1,-1.334763896,0,1
470563,11.508,24,47.95,51179,26.97,8,87,1,B,0,0,0,-1.334763896,0,1
470576,22.440432,24.36,92.12,115442,27.21,15,79,1,B,0,0,1,-1.334763896,0,1
470525,24.2525,25,97.01,104478,27.3,7,97,1,B,0,0,0,-1.334763896,0,1
579150,21.41,25,85.64,36807,26.82,25,7,0,B,0,0,1,-1.334763896,0,1
470570,23.33086,25.06,93.1,171305,26.9,8,99,1,B,0,0,1,-1.334763896,0,1
470580,19.384785,25.29,76.65,82491,26.92,10,79,1,B,0,0,0,-1.334763896,0,1
470526,26.025492,26.66,97.62,1079013,26.95,54,19,0,A,0,0,1,-1.334763896,1,0
470518,26.2845,27,97.35,128763,27.04,6,103,1,B,0,0,0,-1.334763896,0,1
470741,24.4242,27,90.46,233000,27.05,13,54,1,A,0,0,0,-1.334763896,1,0
470554,25.211115,27.27,92.45,113927,26.89,10,48,1,B,0,0,1,-1.334763896,0,1
470567,24.168326,27.38,88.27,138294,26.87,6,103,1,B,0,0,1,-1.334763896,0,1
470547,25.611904,27.41,93.44,247161,27.1,17,48,1,A,0,0,1,-1.334763896,1,0
470538,21.492786,27.79,77.34,161412,27.1,27,78,1,B,0,0,0,-1.334763896,0,1
470551,28,28,100,45247,26.94,7,98,1,B,0,0,0,-1.334763896,0,1
470583,24.7912,28,88.54,67182,27.31,23,25,0,A,0,0,1,-1.334763896,1,0
470508,25.749232,28.24,91.18,150055,27.06,13,86,1,B,0,0,0,-1.334763896,0,1
470588,27.508095,29.55,93.09,755000,27.07,30,21,0,A,0,0,0,-1.334763896,1,0
470528,30.494022,31.11,98.02,434688,27.01,41,21,1,A,0,0,0,-1.334763896,1,0
470537,23.9136,32,74.73,85414,27.1,8,81,0,B,0,0,0,-1.334763896,0,1
470540,31.152378,32.03,97.26,746510,27.21,41,38,1,A,0,0,1,-1.334763896,1,0
470577,30.752296,32.33,95.12,558822,26.73,34,27,1,A,0,0,1,-1.334763896,1,0
470558,28.331568,32.61,86.88,225000,26.92,20,43,1,A,0,0,0,-1.334763896,1,0
470561,26.186758,33.41,78.38,277996,27.21,28,35,0,A,0,0,1,-1.334763896,1,0
470542,32.054178,33.54,95.57,507355,27.05,40,30,0,A,0,0,0,-1.334763896,1,0
470562,23.2668,34.5,67.44,295515,27.22,22,77,1,B,0,0,1,-1.334763896,0,1
470573,11.852568,34.84,34.02,536356,27.23,41,34,0,A,0,0,1,-1.334763896,1,0
470534,34.961888,36.64,95.42,218533,27.17,21,47,0,A,0,0,1,-1.334763896,1,0
470555,44.091,45,97.98,74330,26.69,3,83,1,B,0,0,0,-1.334763896,0,1
760963,44.0969,61,72.29,8640,26.97,1,66,1,C,0,0,0,-1.334763896,0,0
106570,19.8132,20.9,94.8,177866,26.7,3,17,0,B,1,0,0,-0.855759833,0,1
102382,26.5,26.5,100,70174,27.14,2,21,0,B,0,0,0,-0.855505707,0,1
224749,25.575736,27.07,94.48,125076,26.71,3,8,0,A,0,0,1,-0.855505707,1,0
227062,27.5,27.5,100,162318,26.98,4,7,0,A,0,0,1,-0.855505707,1,0
233973,19.933925,20.95,95.15,491254,27.22,25,24,0,A,1,0,1,-0.237235312,1,0
5670310,31.1472,33.6,92.7,27396,27.26,3,5,0,B,0,0,0,-0.240760722,0,1
667619,21,21,100,396312,22.77,12,9,0,A,1,1,0,0.808962754,1,0
326317,14.18958,16.2,87.59,27336,23.35,2,84,1,B,0,0,0,0.809839898,0,1
329534,0.83997,16.47,5.1,50160,23,11,92,1,B,0,0,0,0.809839898,0,1
36831,14.5962,18,81.09,17542,23.26,2,27,0,C,0,0,0,0.809839898,0,0
328730,12.042,18,66.9,7552,23.34,3,78,1,C,0,0,0,0.809839898,0,0
329415,12.43044,19.8,62.78,25000,23.07,4,92,0,C,0,0,0,0.809839898,0,0
326292,16.197757,20.27,79.91,59213,23.28,4,86,1,B,0,0,0,0.809839898,0,1
324765,18.11639,20.74,87.35,77000,23.05,16,80,0,B,0,0,1,0.809839898,0,1
5513026,19.4124,21,92.44,16280,23.32,4,18,0,C,0,0,0,0.809839898,0,0
328244,8.327263,21.59,38.57,54553,23.21,7,83,1,B,0,0,1,0.809839898,0,1
324744,16.2756,21.6,75.35,73312,23.07,10,96,1,B,0,0,0,0.809839898,0,1
51396,18.950988,23.08,82.11,60000,23.01,4,95,1,B,0,0,0,0.809839898,0,1
325464,18.1467,23.4,77.55,136769,23.35,10,81,1,A,0,0,1,0.809839898,1,0
328584,23.4864,24,97.86,28000,23.06,3,20,0,C,0,0,0,0.809839898,0,0
326289,21.52584,25.2,85.42,19474,22.99,7,93,1,C,0,0,0,0.809839898,0,0
324764,6.34164,25.8,24.58,82298,22.96,20,101,1,B,0,0,0,0.809839898,0,1
117990,5.6532,26.92,21,20000,23.15,4,21,0,B,0,0,0,0.809839898,0,1
110824,23.146035,27.87,83.05,325000,23.32,15,50,0,A,0,0,1,0.809839898,1,0
326298,28.8,28.8,100,24681,23.49,3,21,0,B,0,0,0,0.809839898,0,1
326303,27.57312,28.8,95.74,17103,23.4,3,97,0,B,0,0,0,0.809839898,0,1
324747,24.714307,28.97,85.31,183178,23.24,11,17,0,A,0,0,1,0.809839898,1,0
324743,19.997814,30.09,66.46,238392,23.42,10,35,1,A,0,0,1,0.809839898,1,0
324739,33.714,36,93.65,580000,23.21,24,17,0,A,0,0,1,0.809839898,1,0
297250,10.899,21,51.9,75000,20.4,3,1,0,A,1,1,0,-0.521982062,1,0
574055,18.756575,19.75,94.97,71000,20.12,3,6,0,A,0,0,0,-0.521656945,1,0
437197,21,21,100,263765,23.72,5,25,0,A,1,0,1,-0.911713493,1,0
437561,21.8214,27,80.82,572643,24.01,21,12,0,A,0,0,0,-0.912826439,1,0
246905,20.248092,21.24,95.33,320952,28.22,11,44,0,A,1,0,1,0.808962754,1,0
246760,12,12,100,21000,28.04,3,37,1,C,0,0,0,0.809839898,0,0
622452,5.802,12,48.35,10648,28.09,3,57,0,C,0,0,0,0.809839898,0,0
246904,34.5,34.5,100,471920,28.27,10,37,1,A,0,0,1,0.809839898,1,0
246989,32.0292,36,88.97,60000,27.77,6,49,0,B,0,0,0,0.809839898,0,1
246909,44.2035,45,98.23,564816,27.51,32,44,1,A,0,0,1,0.809839898,1,0
1533602,15.931335,21.37,74.55,195253,21.46,10,18,0,B,1,0,0,-1.008660303,0,1
1386644,17.3849,21.5,80.86,193335,21.45,10,5,0,A,0,0,0,-1.008126661,1,0
197915,21.42,21.42,100,112791,22.03,6,18,0,A,1,0,0,0.808962754,1,0
822662,16.821756,22.68,74.17,83635,22.35,2,2,0,B,0,0,0,0.809839898,0,1
233944,21.24408,21.45,99.04,586086,27.68,30,24,0,A,1,0,1,-0.237235312,1,0
5670310,31.1472,33.6,92.7,27396,27.38,3,5,0,B,0,0,0,-0.240760722,0,1
675870,19.27475,21.5,89.65,45170,19.93,2,5,0,A,1,1,0,-1.217194597,1,0
78836,15.73425,18.5,85.05,88988,19.84,2,19,0,B,0,0,0,-1.217517641,0,1
799407,20.69375,21.5,96.25,509237,18.59,22,3,0,A,1,1,0,-0.911713493,1,0
445350,17,17,100,47318,18.84,5,38,1,B,0,0,1,-0.912826439,0,1
445351,16.081875,18.75,85.77,83504,18.65,7,38,1,A,0,0,1,-0.912826439,1,0
888455,21.07,21.5,98,100000,16.3,5,1,0,B,1,1,0,0.394789478,0,1
5965082,0,13,0,3300,16.08,3,118,0,C,0,0,0,0.389765043,0,0
42123,12.0456,14,86.04,240000,16.33,6,53,0,C,0,0,0,0.389765043,0,0
5600811,0,18,0,14300,16.39,2,81,0,B,0,0,0,0.389765043,0,1
455398,18.87485,21.5,87.79,236921,18.76,2,24,1,A,1,0,1,-0.702695249,1,0
93507,13.4409,16.5,81.46,32190,19.12,3,40,1,B,0,0,0,-0.697741337,0,1
456524,15.18665,18.5,82.09,23567,18.8,1,29,0,B,0,0,0,-0.697741337,0,1
90213,15.7377,19,82.83,21295,18.63,2,21,0,B,0,0,0,-0.697741337,0,1
1319294,0,21.5,0,200028,19.51,4,0,0,B,1,0,0,-0.237235312,0,1
504315,0,17.75,0,43955,19.3,1,7,0,B,0,0,0,-0.240760722,0,1
340732,21.11832,21.6,97.77,79526,21.61,2,17,1,B,1,1,0,0.808962754,0,1
346392,19.2,19.2,100,102840,21.58,3,7,0,A,0,0,0,0.809839898,1,0
340624,21.45,21.45,100,105813,22,3,10,0,B,0,0,0,0.809839898,0,1
341594,10.9836,21.6,50.85,14650,21.68,1,17,1,B,0,0,0,0.809839898,0,1
340507,19.033281,22.57,84.33,126900,21.63,4,15,0,A,0,0,1,0.809839898,1,0
588232,21.1653,23.4,90.45,116746,21.7,3,6,0,A,0,0,0,0.809839898,1,0
340459,20.40324,24.6,82.94,162900,21.75,6,19,0,A,0,0,1,0.809839898,1,0
238972,19.21734,21.69,88.6,166347,18.92,9,24,0,A,1,0,0,-0.237235312,1,0
240090,12.304464,17.34,70.96,93223,19.43,3,24,1,B,0,0,1,-0.240760722,0,1
239936,18,18,100,96228,19.14,5,27,0,B,0,0,1,-0.240760722,0,1
239772,15.8101,18.5,85.46,115784,19.04,6,25,1,B,0,0,0,-0.240760722,0,1
241631,15.6579,19,82.41,73213,19.37,3,26,0,B,0,0,0,-0.240760722,0,1
239768,19.0164,19.5,97.52,163696,19.09,6,24,0,B,0,0,1,-0.240760722,0,1
241215,18.94097,20.78,91.15,151398,19.06,6,8,0,A,0,0,1,-0.240760722,1,0
144530,21.215082,21.93,96.74,212212,20.07,11,22,0,A,1,0,1,-0.888879223,1,0
144539,11.8482,13,91.14,220466,20.36,11,21,0,A,0,0,1,-0.889106707,1,0
144598,12.392448,20.17,61.44,160133,20.45,8,29,1,B,0,0,0,-0.889106707,0,1
410034,20.88688,21.94,95.2,395901,19.99,21,21,0,A,1,0,1,-0.237235312,1,0
409483,13.34725,17.5,76.27,224682,19.91,8,35,1,B,0,0,1,-0.240760722,0,1
409402,18.43895,18.5,99.67,195024,20.06,15,40,0,B,0,0,1,-0.240760722,0,1
409379,24.965315,26.83,93.05,503074,20.02,10,6,0,B,0,0,1,-0.240760722,0,1
221347,18.0598,22,82.09,72584,22.23,3,22,1,A,1,0,1,1.754506521,1,0
221400,17.9046,21,85.26,283261,21.62,4,26,0,A,0,0,1,1.760109491,1,0
221385,23,23,100,79123,22.04,3,16,0,A,0,0,1,1.760109491,1,0
455840,19.1114,22,86.87,170446,22.04,3,19,1,A,1,0,1,-0.702695249,1,0
460239,14.75,14.75,100,107000,21.57,3,7,0,B,0,0,0,-0.697741337,0,1
455818,18.17036,21.58,84.2,127917,21.36,4,17,0,A,0,0,0,-0.697741337,1,0
234036,20.3126,22,92.33,152045,13.95,18,23,0,B,1,0,0,-0.237235312,0,1
365102,0,12,0,29477,14.05,2,62,0,C,0,0,0,-0.240760722,0,0
365100,7.8862,14,56.33,11220,14.15,3,77,0,C,0,0,0,-0.240760722,0,0
235170,16.36,20,81.8,219054,14.04,13,50,1,B,0,0,0,-0.240760722,0,1
234034,10.7869,20.05,53.8,137296,14.05,18,43,1,B,0,0,1,-0.240760722,0,1
387315,21.2168,22,96.44,318997,18.29,22,22,0,A,1,0,1,-0.196562,1,0
387252,0,13,0,20000,18.9,2,91,1,C,0,0,0,-0.191080175,0,0
387273,10.2648,13,78.96,19740,18.66,3,39,1,C,0,0,0,-0.191080175,0,0
387269,9.4892,14,67.78,6828,18.66,2,82,1,C,0,0,0,-0.191080175,0,0
387306,12.0722,14,86.23,40000,18.66,7,72,1,C,0,0,0,-0.191080175,0,0
92225,10.379136,14.32,72.48,27891,18.51,10,82,1,C,0,0,0,-0.191080175,0,0
13718,9.993034,16.27,61.42,42466,18.3,6,80,0,C,0,0,0,-0.191080175,0,0
93714,14.7276,18,81.82,31910,18.76,4,82,1,B,0,0,0,-0.191080175,0,1
387295,0,18,0,17108,18.52,2,25,0,B,0,0,0,-0.191080175,0,1
93162,5.21885,18.5,28.21,136500,18.41,10,45,1,B,0,0,0,-0.191080175,0,1
387272,16.0543,18.5,86.78,956201,18.4,30,24,0,A,0,0,1,-0.191080175,1,0
387257,0.430584,18.64,2.31,95000,18.6,10,82,1,B,0,0,1,-0.191080175,0,1
387271,9.195,18.75,49.04,36139,18.42,5,37,1,B,0,0,0,-0.191080175,0,1
387321,11.21,19,59,242000,18.69,14,25,0,B,0,0,1,-0.191080175,0,1
13721,13.51545,19.5,69.31,269176,18.17,17,32,1,A,0,0,1,-0.191080175,1,0
387220,11.5557,19.5,59.26,383239,18.4,23,18,1,A,0,0,0,-0.191080175,1,0
387275,21.626085,22.45,96.33,892297,18.16,36,32,1,A,0,0,1,-0.191080175,1,0
387312,19.741362,24.33,81.14,660776,18.31,42,17,0,A,0,0,1,-0.191080175,1,0
903915,15.0216,22,68.28,165000,19.2,3,2,0,A,1,1,0,-1.518336928,1,0
233925,21.542166,22.02,97.83,1061351,18.05,46,29,1,A,1,0,1,-0.237235312,1,0
23293,0,9,0,90000,18.27,16,59,0,C,0,0,0,-0.240760722,0,0
91251,0,9.6,0,71000,17.81,10,77,1,C,0,0,0,-0.240760722,0,0
233981,5.562,12,46.35,203888,18.25,23,98,1,C,0,0,1,-0.240760722,0,0
119911,7.167,15,47.78,218511,17.96,21,26,1,B,0,0,1,-0.240760722,0,1
233936,14.024802,15.18,92.39,809997,17.94,35,78,0,B,0,0,1,-0.240760722,0,1
233953,11.864504,15.64,75.86,599107,17.67,27,81,1,B,0,0,1,-0.240760722,0,1
233968,13.949928,15.66,89.08,795115,18.1,25,24,1,A,0,0,1,-0.240760722,1,0
237400,14.3248,16,89.53,92277,18.2,10,93,0,C,0,0,1,-0.240760722,0,0
238412,12.196385,18.05,67.57,82568,17.94,10,84,1,B,0,0,1,-0.240760722,0,1
233943,17.360973,18.09,95.97,594595,18.35,29,46,1,A,0,0,1,-0.240760722,1,0
233977,15.36608,19.84,77.45,542458,18.22,24,51,1,B,0,0,1,-0.240760722,0,1
233966,19.751556,20.13,98.12,837161,17.94,36,4,0,A,0,0,1,-0.240760722,1,0
234056,18.275112,20.52,89.06,674246,18.32,16,24,0,B,0,0,1,-0.240760722,0,1
42088,20.575041,21.39,96.19,264885,18.36,20,26,0,B,0,0,1,-0.240760722,0,1
45249,18.957922,22.51,84.22,116000,17.89,11,87,1,C,0,0,1,-0.240760722,0,0
765114,23.04645,23.5,98.07,500000,18.29,25,79,1,C,0,0,1,-0.240760722,0,0
233923,22.476,24,93.65,1333312,18.38,49,27,0,A,0,0,1,-0.240760722,1,0
233918,23.079375,24.75,93.25,1247061,18.38,51,25,1,A,0,0,1,-0.240760722,1,0
171764,16.63265,22.03,75.5,117402,22.5,4,26,0,A,1,0,1,0.394789478,1,0
171775,16.8682,23,73.34,50000,22.58,3,25,0,A,0,0,1,0.389765043,1,0
1253132,22.2,22.2,100,59876,21.79,2,9,0,A,1,0,0,0.808962754,1,0
194838,18.02952,21.6,83.47,10240,21.62,2,26,0,B,0,0,0,0.809839898,0,1
253466,11.91696,22.2,53.68,195283,16.91,12,26,0,A,1,0,1,0.808962754,1,0
248859,11.457432,16.11,71.12,217515,17.76,12,43,1,A,0,0,0,0.809839898,1,0
249530,13.36075,16.25,82.22,270058,17.42,15,39,1,A,0,0,1,0.809839898,1,0
248774,11.012099,16.37,67.27,208587,17.13,14,41,1,A,0,0,1,0.809839898,1,0
252395,10.8576,18,60.32,82417,17.12,3,29,0,B,0,0,0,0.809839898,0,1
248769,12.216297,20.33,60.09,219645,16.94,12,25,1,A,0,0,1,0.809839898,1,0
380299,20.953338,22.26,94.13,161683,22.02,3,22,0,B,1,0,0,-0.196562,0,1
380318,7.4965,11,68.15,13000,21.75,1,27,0,C,0,0,0,-0.191080175,0,0
372792,18.45,20.5,90,43575,22.53,1,24,0,C,0,0,0,-0.191080175,0,0
380303,11.4816,23,49.92,64510,22.22,4,22,0,B,0,0,0,-0.191080175,0,1
380347,22.126,23,96.2,52908,22.49,3,25,0,B,0,0,0,-0.191080175,0,1
248516,20.011992,22.44,89.18,891056,22.9,48,25,0,A,1,0,1,0.808962754,1,0
248437,17.6742,18,98.19,142000,23.4,35,32,1,A,0,0,1,0.809839898,1,0
110423,16.01856,19.2,83.43,24152,23.25,4,59,1,B,0,0,0,0.809839898,0,1
249199,18.512316,20.97,88.28,1028852,23.06,62,33,1,A,0,0,1,0.809839898,1,0
248866,16.219287,21.21,76.47,32000,23.1,4,100,1,C,0,0,0,0.809839898,0,0
248277,20.451873,21.97,93.09,1329810,23.34,52,15,1,A,0,0,1,0.809839898,1,0
248705,21.454128,22.98,93.36,566434,23.38,28,16,0,A,0,0,1,0.809839898,1,0
249291,13.099397,23.23,56.39,349213,23.35,21,47,1,A,0,0,1,0.809839898,1,0
42187,22.373148,23.24,96.27,1385325,23.39,54,25,1,A,0,0,1,0.809839898,1,0
248715,22.364829,23.49,95.21,1313409,23.06,50,16,0,A,0,0,1,0.809839898,1,0
248299,22.46893,23.54,95.45,1138850,22.92,45,24,0,A,0,0,1,0.809839898,1,0
248662,18.843408,25.44,74.07,163000,23.43,13,79,1,B,0,0,0,0.809839898,0,1
249273,24.802956,25.66,96.66,213079,23.32,18,34,0,A,0,0,1,0.809839898,1,0
248804,23.984139,25.77,93.07,242200,23.38,13,77,1,A,0,0,1,0.809839898,1,0
248276,23.318157,27.73,84.09,370209,23.4,10,32,0,B,0,0,1,0.809839898,0,1
248586,17.427036,31.02,56.18,130410,22.96,24,21,0,A,0,0,1,0.809839898,1,0
248615,28.964748,31.48,92.01,219000,23.12,12,86,1,B,0,0,1,0.809839898,0,1
394040,21.14775,22.5,93.99,198916,17.59,10,25,0,A,1,0,1,-1.051909091,1,0
19788,11.850972,14.28,82.99,43200,17.61,2,26,1,B,0,0,0,-1.054217715,0,1
394045,17,17,100,63600,17.83,4,22,0,B,0,0,1,-1.054217715,0,1
394076,17.5,17.5,100,54600,17.72,2,26,0,B,0,0,0,-1.054217715,0,1
394079,16.0815,17.75,90.6,51803,17.61,3,26,0,B,0,0,0,-1.054217715,0,1
394042,17.5392,18,97.44,98000,17.81,6,30,0,B,0,0,1,-1.054217715,0,1
394046,19.101585,22.07,86.55,184460,17.62,10,25,0,A,0,0,1,-1.054217715,1,0
5317941,21.25,21.25,100,125280,19.97,10,4,0,A,0,0,0,-0.749708676,1,0
1321354,22.0906,25.45,86.8,133000,19.79,9,1,0,A,0,0,0,-0.749708676,1,0
455702,16.96275,22.5,75.39,488465,19.47,25,32,1,A,1,0,1,-0.702695249,1,0
455646,9.4095,13.5,69.7,58806,19.61,1,22,1,B,0,0,0,-0.697741337,0,1
455751,12.4098,19.5,63.64,104979,19.76,6,19,0,B,0,0,1,-0.697741337,0,1
