org,year,survey,bush,state,edu,age,female,black,weight
cbsnyt,7,9158,0,CA,Bacc,18to29,0,0,461
cbsnyt,7,9158,1,CO,SomeColl,18to29,1,0,506
cbsnyt,7,9158,NA,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,1,NV,Bacc,18to29,0,0,923
cbsnyt,7,9158,0,CA,SomeColl,30to44,1,0,332
cbsnyt,7,9158,1,AZ,HS,45to64,1,0,924
cbsnyt,7,9158,1,CA,SomeColl,18to29,1,0,1012
cbsnyt,7,9158,0,CA,HS,30to44,0,0,1119
cbsnyt,7,9158,0,CA,SomeColl,45to64,1,1,1114
cbsnyt,7,9158,NA,WA,Bacc,65plus,0,0,441
